track,dataset,base_dataset_name,dataset_kind,unit,seed,run_id,experiment_name,log_path,monitor_preset,error.threshold,error.min_instances,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,horizon,acc_final,acc_min@2000,miss_tol500,conf_P90,MTFA_win,stream_kwargs,confirm_rate_per_10k,confirmed_count_total
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233646-dc8_thr0.10_mi5/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.60826,0.5931967067988668,0.0,298.2,347.3006993006993,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233646-dc8_thr0.10_mi5/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.64,0.6221551724137931,0.0,271.00000000000006,337.8503401360544,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233646-dc8_thr0.10_mi5/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.61978,0.6149406332453826,0.0,251.80000000000004,342.6666666666667,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.8697,,,,340.16438356164383,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",29.4,147
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.88106,,,,348.3943661971831,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",28.6,143
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.8775,,,,329.0066225165563,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",30.4,152
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.88796,,,,346.8531468531468,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",28.8,144
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233646-dc8_thr0.10_mi5,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233646-dc8_thr0.10_mi5/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=5",0.1,5,two_stage,0.5,1,200,50000,0.86644,,,,332.0268456375839,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",30.0,150
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,1,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8746,0.74951171875,0.0,431.0,680.0,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,2,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.87204,0.75732421875,0.0,431.0,678.2222222222222,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,3,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8779,0.7314453125,0.25,546.2,679.1111111111111,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8769,0.7626953125,0.0,431.0,675.068493150685,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8726,0.73291015625,0.0,450.2,678.2222222222222,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233815-huh_thr0.10_mi10/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.65132,0.6257538377192983,0.0,431.0,675.068493150685,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233815-huh_thr0.10_mi10/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.64328,0.6254532113259669,0.5,615.0,680.0,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233815-huh_thr0.10_mi10/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.6748,0.6399671052631579,0.25,495.0,685.3333333333334,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233815-huh_thr0.10_mi10/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.64412,0.6318252060439561,0.0,367.0,683.5555555555555,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233815-huh_thr0.10_mi10/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.61742,0.6026258680555555,0.25,519.0,692.2816901408451,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8746,,,,644.2105263157895,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.4,77
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.87204,,,,642.5263157894736,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.4,77
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8779,,,,643.3684210526316,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.4,77
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8769,,,,640.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.6,78
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233815-huh_thr0.10_mi10,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233815-huh_thr0.10_mi10/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=10",0.1,10,two_stage,0.5,1,200,50000,0.8726,,,,642.5263157894736,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",15.4,77
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,1,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86384,0.724609375,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,2,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86968,0.712890625,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,3,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86608,0.7821969696969697,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,4,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86732,0.75927734375,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_gradual_frequent,sea_abrupt4,drift,sample_idx,5,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.8617,0.7523674242424242,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,1,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed1/20260109-233945-3pj_thr0.10_mi25/sine_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.64378,0.6262376237623762,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,2,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed2/20260109-233945-3pj_thr0.10_mi25/sine_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.65266,0.6332863187588152,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,3,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed3/20260109-233945-3pj_thr0.10_mi25/sine_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.63522,0.6188695113314447,0.75,1271.0,1853.5384615384614,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,4,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed4/20260109-233945-3pj_thr0.10_mi25/sine_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.64394,0.6226213337988827,0.75,1271.0,1853.5384615384614,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sine_gradual_frequent,sine_abrupt4,drift,sample_idx,5,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sine_abrupt4/ts_drift_adapt/seed5/20260109-233945-3pj_thr0.10_mi25/sine_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.66708,0.6532477208976157,0.75,1479.0,1846.1538461538462,"{""drift_type"": ""gradual"", ""transition_length"": 2000}",,
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,1,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed1/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed1.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86384,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,2,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed2/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed2.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86968,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,3,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed3/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed3.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86608,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,4,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed4/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed4.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.86732,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
AE,sea_nodrift,sea_abrupt4,nodrift,sample_idx,5,20260109-233945-3pj_thr0.10_mi25,trackAE_ph_calibration_with_nodrift,logs/trackAE_ph_calibration_with_nodrift/sea_abrupt4/ts_drift_adapt/seed5/20260109-233945-3pj_thr0.10_mi25/sea_abrupt4__ts_drift_adapt__seed5.csv,"error_divergence_ph_meta@error.threshold=0.10,error.min_instances=25",0.1,25,two_stage,0.5,1,200,50000,0.8617,,,,1600.0,"{""concept_ids"": [0], ""concept_length"": 50000, ""drift_type"": ""abrupt""}",6.2,31
