check,row_idx,track,phase,dataset,seed,group,run_id,log_path,log_path_contains_dataset_segment,summary_path,summary_path_rule,summary_exists,summary_dataset_name,is_nodrift,nodrift_has_forbidden_abrupt4_segment,violations,violation_details
PASS,472,AL,quick,sea_abrupt4,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,473,AL,quick,sea_abrupt4,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,474,AL,quick,sea_abrupt4,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,475,AL,quick,sea_abrupt4,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,476,AL,quick,sine_abrupt4,1,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,477,AL,quick,sine_abrupt4,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,478,AL,quick,sine_abrupt4,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,479,AL,quick,sine_abrupt4,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,480,AL,quick,sine_abrupt4,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5,20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-193000-zqx_P_perm_delta_fused_score_a0.05_pre500_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,481,AL,quick,sea_nodrift,1,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,482,AL,quick,sea_nodrift,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,483,AL,quick,sea_nodrift,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,484,AL,quick,sea_nodrift,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,485,AL,quick,sea_nodrift,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,486,AL,quick,sine_nodrift,1,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,487,AL,quick,sine_nodrift,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,488,AL,quick,sine_nodrift,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,489,AL,quick,sine_nodrift,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,490,AL,quick,sine_nodrift,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,491,AL,quick,sea_abrupt4,1,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,492,AL,quick,sea_abrupt4,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,493,AL,quick,sea_abrupt4,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,494,AL,quick,sea_abrupt4,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,495,AL,quick,sea_abrupt4,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,496,AL,quick,sine_abrupt4,1,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,497,AL,quick,sine_abrupt4,2,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,498,AL,quick,sine_abrupt4,3,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,499,AL,quick,sine_abrupt4,4,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,500,AL,quick,sine_abrupt4,5,P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5,20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-193220-1yl_P_perm_delta_fused_score_a0.05_pre500_post50_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,501,AL,quick,sea_nodrift,1,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,502,AL,quick,sea_nodrift,2,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,503,AL,quick,sea_nodrift,3,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,504,AL,quick,sea_nodrift,4,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,505,AL,quick,sea_nodrift,5,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,506,AL,quick,sine_nodrift,1,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,507,AL,quick,sine_nodrift,2,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,508,AL,quick,sine_nodrift,3,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,509,AL,quick,sine_nodrift,4,P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5,20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-193442-qbw_P_perm_delta_fused_score_a0.02_pre200_post30_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
