stage,track,experiment_name,run_id,dataset,seed,tag,model_variant,monitor_preset,confirm_theta,confirm_window,confirm_cooldown,use_severity_v2,severity_gate,severity_gate_min_streak,log_path
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103810-pp8_theta0.50_w1_cd200,sea_abrupt4,3,theta0.50_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103810-pp8_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103810-pp8_theta0.50_w1_cd200,sea_abrupt4,4,theta0.50_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103810-pp8_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103810-pp8_theta0.50_w1_cd200,sea_abrupt4,5,theta0.50_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103810-pp8_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103858-msn_theta0.50_w1_cd500,sea_abrupt4,1,theta0.50_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103858-msn_theta0.50_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103858-msn_theta0.50_w1_cd500,sea_abrupt4,2,theta0.50_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103858-msn_theta0.50_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103858-msn_theta0.50_w1_cd500,sea_abrupt4,3,theta0.50_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103858-msn_theta0.50_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103858-msn_theta0.50_w1_cd500,sea_abrupt4,4,theta0.50_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103858-msn_theta0.50_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103858-msn_theta0.50_w1_cd500,sea_abrupt4,5,theta0.50_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103858-msn_theta0.50_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103944-61h_theta0.50_w1_cd1000,sea_abrupt4,1,theta0.50_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103944-61h_theta0.50_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103944-61h_theta0.50_w1_cd1000,sea_abrupt4,2,theta0.50_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103944-61h_theta0.50_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103944-61h_theta0.50_w1_cd1000,sea_abrupt4,3,theta0.50_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103944-61h_theta0.50_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103944-61h_theta0.50_w1_cd1000,sea_abrupt4,4,theta0.50_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103944-61h_theta0.50_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-103944-61h_theta0.50_w1_cd1000,sea_abrupt4,5,theta0.50_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103944-61h_theta0.50_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104031-1ef_theta0.50_w2_cd0,sea_abrupt4,1,theta0.50_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104031-1ef_theta0.50_w2_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104031-1ef_theta0.50_w2_cd0,sea_abrupt4,2,theta0.50_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104031-1ef_theta0.50_w2_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104031-1ef_theta0.50_w2_cd0,sea_abrupt4,3,theta0.50_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104031-1ef_theta0.50_w2_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104031-1ef_theta0.50_w2_cd0,sea_abrupt4,4,theta0.50_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104031-1ef_theta0.50_w2_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104031-1ef_theta0.50_w2_cd0,sea_abrupt4,5,theta0.50_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104031-1ef_theta0.50_w2_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104119-xzs_theta0.50_w2_cd200,sea_abrupt4,1,theta0.50_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104119-xzs_theta0.50_w2_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104119-xzs_theta0.50_w2_cd200,sea_abrupt4,2,theta0.50_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104119-xzs_theta0.50_w2_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104119-xzs_theta0.50_w2_cd200,sea_abrupt4,3,theta0.50_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104119-xzs_theta0.50_w2_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104119-xzs_theta0.50_w2_cd200,sea_abrupt4,4,theta0.50_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104119-xzs_theta0.50_w2_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104119-xzs_theta0.50_w2_cd200,sea_abrupt4,5,theta0.50_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104119-xzs_theta0.50_w2_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104207-o4d_theta0.50_w2_cd500,sea_abrupt4,1,theta0.50_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104207-o4d_theta0.50_w2_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104207-o4d_theta0.50_w2_cd500,sea_abrupt4,2,theta0.50_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104207-o4d_theta0.50_w2_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104207-o4d_theta0.50_w2_cd500,sea_abrupt4,3,theta0.50_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104207-o4d_theta0.50_w2_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104207-o4d_theta0.50_w2_cd500,sea_abrupt4,4,theta0.50_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104207-o4d_theta0.50_w2_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104207-o4d_theta0.50_w2_cd500,sea_abrupt4,5,theta0.50_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104207-o4d_theta0.50_w2_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104254-svc_theta0.50_w2_cd1000,sea_abrupt4,1,theta0.50_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104254-svc_theta0.50_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104254-svc_theta0.50_w2_cd1000,sea_abrupt4,2,theta0.50_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104254-svc_theta0.50_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104254-svc_theta0.50_w2_cd1000,sea_abrupt4,3,theta0.50_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104254-svc_theta0.50_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104254-svc_theta0.50_w2_cd1000,sea_abrupt4,4,theta0.50_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104254-svc_theta0.50_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104254-svc_theta0.50_w2_cd1000,sea_abrupt4,5,theta0.50_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104254-svc_theta0.50_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104341-h9k_theta0.50_w3_cd0,sea_abrupt4,1,theta0.50_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104341-h9k_theta0.50_w3_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104341-h9k_theta0.50_w3_cd0,sea_abrupt4,2,theta0.50_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104341-h9k_theta0.50_w3_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104341-h9k_theta0.50_w3_cd0,sea_abrupt4,3,theta0.50_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104341-h9k_theta0.50_w3_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104341-h9k_theta0.50_w3_cd0,sea_abrupt4,4,theta0.50_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104341-h9k_theta0.50_w3_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104341-h9k_theta0.50_w3_cd0,sea_abrupt4,5,theta0.50_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104341-h9k_theta0.50_w3_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104428-apa_theta0.50_w3_cd200,sea_abrupt4,1,theta0.50_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104428-apa_theta0.50_w3_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104428-apa_theta0.50_w3_cd200,sea_abrupt4,2,theta0.50_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104428-apa_theta0.50_w3_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104428-apa_theta0.50_w3_cd200,sea_abrupt4,3,theta0.50_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104428-apa_theta0.50_w3_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104428-apa_theta0.50_w3_cd200,sea_abrupt4,4,theta0.50_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104428-apa_theta0.50_w3_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104428-apa_theta0.50_w3_cd200,sea_abrupt4,5,theta0.50_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104428-apa_theta0.50_w3_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,sea_abrupt4,1,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,sea_abrupt4,2,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,sea_abrupt4,3,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,sea_abrupt4,4,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,sea_abrupt4,5,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,sea_abrupt4,1,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,sea_abrupt4,2,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,sea_abrupt4,3,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,sea_abrupt4,4,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,sea_abrupt4,5,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,sea_abrupt4,1,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,sea_abrupt4,2,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,sea_abrupt4,3,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,sea_abrupt4,4,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,sea_abrupt4,5,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104733-t3n_theta0.60_w1_cd200,sea_abrupt4,1,theta0.60_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104733-t3n_theta0.60_w1_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104733-t3n_theta0.60_w1_cd200,sea_abrupt4,2,theta0.60_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104733-t3n_theta0.60_w1_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104733-t3n_theta0.60_w1_cd200,sea_abrupt4,3,theta0.60_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104733-t3n_theta0.60_w1_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104733-t3n_theta0.60_w1_cd200,sea_abrupt4,4,theta0.60_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104733-t3n_theta0.60_w1_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104733-t3n_theta0.60_w1_cd200,sea_abrupt4,5,theta0.60_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104733-t3n_theta0.60_w1_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104819-l1e_theta0.60_w1_cd500,sea_abrupt4,1,theta0.60_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104819-l1e_theta0.60_w1_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
