track,dataset,unit,seed,experiment_name,run_id,detector_mode,error_threshold,error_min_instances,recovery_mode,use_severity_v2,severity_gate,severity_gate_min_streak,monitor_preset,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,horizon,acc_final,acc_min_raw,acc_min@2000,post_mean@W1000,post_min@W1000,recovery_time_to_pre90,confirmed_count,confirm_rate_per_10k,picked_gate_m,picked_note
Y,INSECTS_abrupt_balanced,sample_idx,9,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,52847,0.21259484928188924,0.16763392857142856,0.16763392857142856,0.19275296850846976,0.19198520419253126,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,10,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,52847,0.19280186197892027,0.15324954710144928,0.15324954710144928,0.1818899872736104,0.18096757726452062,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,11,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed11/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed11.csv,52847,0.21153518648173028,0.1484375,0.15455163043478262,0.1877522488200033,0.18691796675762393,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,12,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed12/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed12.csv,52847,0.20466630083069995,0.15625,0.17120535714285715,0.19761044725653343,0.19680103780103336,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,13,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed13/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed13.csv,52847,0.2094726285314209,0.16774553571428572,0.16774553571428572,0.20020808216443176,0.19930300139048812,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,14,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed14/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed14.csv,52847,0.20843188828126477,0.15868432971014493,0.15868432971014493,0.19064687056829158,0.18974870224253762,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,15,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,52847,0.1868980263780347,0.1677423007246377,0.1677423007246377,0.18959920107560396,0.18894423085921688,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,16,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,52847,0.18884704902832705,0.15704257246376813,0.15704257246376813,0.1821374673666104,0.18123759275172127,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,17,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,52847,0.19198819232879824,0.15613677536231885,0.15613677536231885,0.17736595429488158,0.1765054293538964,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,18,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,52847,0.18854428822828165,0.15613677536231885,0.15613677536231885,0.18017704007779298,0.17928307635287224,178.4,38,7.190569001078585,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,19,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,52847,0.21337067383200561,0.1637794384057971,0.1637794384057971,0.19033991866494723,0.18937996597830448,178.4,40,7.569020001135353,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
Y,INSECTS_abrupt_balanced,sample_idx,20,trackY_detector_gating_interaction,20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200,sensitive,0.02,5,v2_gate_m1,1,confirmed_streak,1,"error_divergence_ph_meta@error.threshold=0.02,error.min_instances=5",two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackY_detector_gating_interaction/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260109-003746-8fg_sensitive_v2_gate_m1_thr0.020_m1_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,52847,0.19255586882888337,0.0859375,0.1572265625,0.1901463820969303,0.18927757809879356,178.4,39,7.379794501106969,1,picked from TrackX: best_group=v2_gate_m1 (acc_tol=0.01)
