track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,confirmed_count_total,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_confirmed_step,delay_confirmed,miss_tol500
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.88322,0.8308944392148725,0.6614583333333334,0.0,695.0,1367.111111111111,1.967066346922462,0.75,335.0,1261.948717948718,15.068044393417528,41,0.05,5,0.05,30,2,30000,40000,30335,335,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.88322,0.8308944392148725,0.6614583333333334,0.0,695.0,1367.111111111111,1.967066346922462,0.75,335.0,1261.948717948718,15.068044393417528,41,0.05,5,0.05,30,3,40000,50000,41343,1343,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86408,0.8027252978612973,0.234375,0.0,263.0,1376.0,5.231939163498099,0.0,263.0,1376.0,5.231939163498099,41,0.05,5,0.05,30,0,10000,20000,10303,303,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86408,0.8027252978612973,0.234375,0.0,263.0,1376.0,5.231939163498099,0.0,263.0,1376.0,5.231939163498099,41,0.05,5,0.05,30,1,20000,30000,20415,415,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86408,0.8027252978612973,0.234375,0.0,263.0,1376.0,5.231939163498099,0.0,263.0,1376.0,5.231939163498099,41,0.05,5,0.05,30,2,30000,40000,30143,143,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86408,0.8027252978612973,0.234375,0.0,263.0,1376.0,5.231939163498099,0.0,263.0,1376.0,5.231939163498099,41,0.05,5,0.05,30,3,40000,50000,40191,191,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.865,0.8114500603717097,0.6428571428571429,0.0,823.0,1406.1714285714286,1.7085922582884916,1.0,,1261.948717948718,,40,0.05,5,0.05,30,0,10000,20000,10559,559,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.865,0.8114500603717097,0.6428571428571429,0.0,823.0,1406.1714285714286,1.7085922582884916,1.0,,1261.948717948718,,40,0.05,5,0.05,30,1,20000,30000,20607,607,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.865,0.8114500603717097,0.6428571428571429,0.0,823.0,1406.1714285714286,1.7085922582884916,1.0,,1261.948717948718,,40,0.05,5,0.05,30,2,30000,40000,30847,847,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.865,0.8114500603717097,0.6428571428571429,0.0,823.0,1406.1714285714286,1.7085922582884916,1.0,,1261.948717948718,,40,0.05,5,0.05,30,3,40000,50000,41279,1279,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87804,0.8354276194846983,0.671875,0.0,263.0,1367.111111111111,5.198141106886354,0.0,263.0,1367.111111111111,5.198141106886354,41,0.05,5,0.05,30,0,10000,20000,10303,303,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87804,0.8354276194846983,0.671875,0.0,263.0,1367.111111111111,5.198141106886354,0.0,263.0,1367.111111111111,5.198141106886354,41,0.05,5,0.05,30,1,20000,30000,20351,351,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87804,0.8354276194846983,0.671875,0.0,263.0,1367.111111111111,5.198141106886354,0.0,263.0,1367.111111111111,5.198141106886354,41,0.05,5,0.05,30,2,30000,40000,30335,335,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87804,0.8354276194846983,0.671875,0.0,263.0,1367.111111111111,5.198141106886354,0.0,263.0,1367.111111111111,5.198141106886354,41,0.05,5,0.05,30,3,40000,50000,40063,63,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8753,0.8106108321272831,0.3125,0.0,711.0,1363.5555555555557,1.917799656196281,0.5,295.0,1291.7894736842106,8.757894736842106,41,0.05,5,0.05,30,0,10000,20000,10303,303,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8753,0.8106108321272831,0.3125,0.0,711.0,1363.5555555555557,1.917799656196281,0.5,295.0,1291.7894736842106,8.757894736842106,41,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8753,0.8106108321272831,0.3125,0.0,711.0,1363.5555555555557,1.917799656196281,0.5,295.0,1291.7894736842106,8.757894736842106,41,0.05,5,0.05,30,2,30000,40000,31103,1103,1
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103636-pjh_theta0.40_w3_cd1000,theta0.40_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.4,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103636-pjh_theta0.40_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.8753,0.8106108321272831,0.3125,0.0,711.0,1363.5555555555557,1.917799656196281,0.5,295.0,1291.7894736842106,8.757894736842106,41,0.05,5,0.05,30,3,40000,50000,41151,1151,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87522,0.8317423683967098,0.6822916666666666,0.0,247.0,337.8503401360544,1.3678151422512324,0.0,247.0,337.8503401360544,1.3678151422512324,152,0.05,5,0.05,30,0,10000,20000,10239,239,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87522,0.8317423683967098,0.6822916666666666,0.0,247.0,337.8503401360544,1.3678151422512324,0.0,247.0,337.8503401360544,1.3678151422512324,152,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87522,0.8317423683967098,0.6822916666666666,0.0,247.0,337.8503401360544,1.3678151422512324,0.0,247.0,337.8503401360544,1.3678151422512324,152,0.05,5,0.05,30,2,30000,40000,30207,207,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87522,0.8317423683967098,0.6822916666666666,0.0,247.0,337.8503401360544,1.3678151422512324,0.0,247.0,337.8503401360544,1.3678151422512324,152,0.05,5,0.05,30,3,40000,50000,40255,255,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86296,0.8193593776016316,0.703125,0.0,199.0,336.5442176870748,1.6911769733018835,0.0,199.0,336.5442176870748,1.6911769733018835,152,0.05,5,0.05,30,0,10000,20000,10047,47,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86296,0.8193593776016316,0.703125,0.0,199.0,336.5442176870748,1.6911769733018835,0.0,199.0,336.5442176870748,1.6911769733018835,152,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86296,0.8193593776016316,0.703125,0.0,199.0,336.5442176870748,1.6911769733018835,0.0,199.0,336.5442176870748,1.6911769733018835,152,0.05,5,0.05,30,2,30000,40000,30271,271,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86296,0.8193593776016316,0.703125,0.0,199.0,336.5442176870748,1.6911769733018835,0.0,199.0,336.5442176870748,1.6911769733018835,152,0.05,5,0.05,30,3,40000,50000,40191,191,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88326,0.8294441127468667,0.328125,0.0,87.0,349.7464788732394,4.02007446980735,0.0,87.0,349.7464788732394,4.02007446980735,147,0.05,5,0.05,30,0,10000,20000,10047,47,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88326,0.8294441127468667,0.328125,0.0,87.0,349.7464788732394,4.02007446980735,0.0,87.0,349.7464788732394,4.02007446980735,147,0.05,5,0.05,30,1,20000,30000,20159,159,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88326,0.8294441127468667,0.328125,0.0,87.0,349.7464788732394,4.02007446980735,0.0,87.0,349.7464788732394,4.02007446980735,147,0.05,5,0.05,30,2,30000,40000,30079,79,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88326,0.8294441127468667,0.328125,0.0,87.0,349.7464788732394,4.02007446980735,0.0,87.0,349.7464788732394,4.02007446980735,147,0.05,5,0.05,30,3,40000,50000,40063,63,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv,0.88338,0.84067047573876,0.59375,0.0,103.0,344.44444444444446,3.344120819848975,0.0,103.0,344.44444444444446,3.344120819848975,149,0.05,5,0.05,30,0,10000,20000,10047,47,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv,0.88338,0.84067047573876,0.59375,0.0,103.0,344.44444444444446,3.344120819848975,0.0,103.0,344.44444444444446,3.344120819848975,149,0.05,5,0.05,30,1,20000,30000,20095,95,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv,0.88338,0.84067047573876,0.59375,0.0,103.0,344.44444444444446,3.344120819848975,0.0,103.0,344.44444444444446,3.344120819848975,149,0.05,5,0.05,30,2,30000,40000,30207,207,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv,0.88338,0.84067047573876,0.59375,0.0,103.0,344.44444444444446,3.344120819848975,0.0,103.0,344.44444444444446,3.344120819848975,149,0.05,5,0.05,30,3,40000,50000,40063,63,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87308,0.8244358498870761,0.3125,0.0,247.0,336.5442176870748,1.3625271971136632,0.0,247.0,336.5442176870748,1.3625271971136632,152,0.05,5,0.05,30,0,10000,20000,10303,303,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87308,0.8244358498870761,0.3125,0.0,247.0,336.5442176870748,1.3625271971136632,0.0,247.0,336.5442176870748,1.3625271971136632,152,0.05,5,0.05,30,1,20000,30000,20287,287,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87308,0.8244358498870761,0.3125,0.0,247.0,336.5442176870748,1.3625271971136632,0.0,247.0,336.5442176870748,1.3625271971136632,152,0.05,5,0.05,30,2,30000,40000,30143,143,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-103723-gug_theta0.50_w1_cd0,theta0.50_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-103723-gug_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87308,0.8244358498870761,0.3125,0.0,247.0,336.5442176870748,1.3625271971136632,0.0,247.0,336.5442176870748,1.3625271971136632,152,0.05,5,0.05,30,3,40000,50000,40255,255,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-103810-pp8_theta0.50_w1_cd200,theta0.50_w1_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-103810-pp8_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv,0.87908,0.833276198078959,0.640625,0.0,231.0,342.0689655172414,1.4808180325421705,0.0,231.0,342.0689655172414,1.4808180325421705,150,0.05,5,0.05,30,0,10000,20000,10239,239,0
