track,dataset,unit,seed,experiment_name,run_id,group,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,use_severity_v2,severity_gate,severity_gate_min_streak,log_path,acc_final,acc_min,confirmed_count_total,miss_tol500,MDR_tol500,conf_P90,conf_P99,MTFA_win,note,recovery_W,post_mean@W1000,post_min@W1000,recovery_time_to_pre90
P,sea_abrupt4,sample_idx,5,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt_severity__seed5.csv,0.87506,0.546875,148,0.0,0.0,288.6,301.56,345.958041958042,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,INSECTS_abrupt_balanced,sample_idx,1,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,0.20510151948076522,0.16294642857142858,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19371420558635066,0.19298416374881125,178.4
P,INSECTS_abrupt_balanced,sample_idx,2,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,0.19476980717921547,0.12890625,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18442125501383297,0.18359840203302696,178.4
P,INSECTS_abrupt_balanced,sample_idx,3,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,0.2132760610819914,0.17119565217391305,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1955811977595404,0.19473332656619627,178.4
P,INSECTS_abrupt_balanced,sample_idx,4,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,0.19880031032982004,0.16457201086956522,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1912868060900157,0.19052352040159698,178.4
P,INSECTS_abrupt_balanced,sample_idx,5,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,0.19853539462978032,0.14453125,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18532241274397823,0.18450588145436284,178.4
P,INSECTS_abrupt_balanced,sample_idx,6,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,0.20699377448104905,0.17433035714285713,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.2019949665134041,0.20109803274416152,178.4
P,INSECTS_abrupt_balanced,sample_idx,7,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,0.20828050788124208,0.16802536231884058,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19866467045172656,0.19778051083209164,178.4
P,INSECTS_abrupt_balanced,sample_idx,8,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,0.20941586088141237,0.1610054347826087,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1938584603420299,0.19308058485523946,178.4
P,INSECTS_abrupt_balanced,sample_idx,9,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,0.199859973129979,0.138671875,37,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1908630265396477,0.19011949422136848,178.4
P,INSECTS_abrupt_balanced,sample_idx,10,trackP_gate_cooldown,20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0,v2_gate_m5,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-111015-cl5_v2_gate_m5_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,0.20714515488107177,0.1676290760869565,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.198415318533812,0.19758364482701551,178.4
P,sea_abrupt4,sample_idx,1,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed1/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86716,0.65625,151,0.0,0.0,240.60000000000002,253.56,339.7260273972603,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,2,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed2/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8729,0.546875,150,0.0,0.0,288.6,301.56,339.4206896551724,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,3,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed3/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87258,0.328125,150,0.0,0.0,266.20000000000005,313.7199999999999,342.5103448275862,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,4,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed4/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87174,0.359375,152,0.0,0.0,288.6,301.56,337.4149659863946,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,5,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed5/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88228,0.421875,152,0.0,0.0,272.6,285.56,337.9591836734694,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,INSECTS_abrupt_balanced,sample_idx,1,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed1/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed1.csv,0.2162279788824342,0.1484375,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.20200576340918294,0.2010502225352479,178.4
P,INSECTS_abrupt_balanced,sample_idx,2,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed2/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed2.csv,0.18979317652846897,0.16162817028985507,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19037235190421486,0.1895203904949402,178.4
P,INSECTS_abrupt_balanced,sample_idx,3,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed3/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed3.csv,0.20432569493064887,0.16525135869565216,37,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19186547484738678,0.19093413239941845,178.4
P,INSECTS_abrupt_balanced,sample_idx,4,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed4/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed4.csv,0.1895093382784264,0.16372767857142856,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1840207128790697,0.18310743119884362,178.4
P,INSECTS_abrupt_balanced,sample_idx,5,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed5/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed5.csv,0.19382367967907355,0.1484375,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18781268896873007,0.1870112801299665,178.4
P,INSECTS_abrupt_balanced,sample_idx,6,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed6/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed6.csv,0.1959240827293886,0.155174365942029,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18403345718968842,0.18318390731398182,178.4
P,INSECTS_abrupt_balanced,sample_idx,7,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed7/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed7.csv,0.2033038772304956,0.1328125,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19539313555465482,0.19454645256037373,178.4
P,INSECTS_abrupt_balanced,sample_idx,8,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed8/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed8.csv,0.208053437281208,0.14453125,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19315167757389803,0.19208990648222332,178.4
P,INSECTS_abrupt_balanced,sample_idx,9,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed9/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed9.csv,0.19240448842886068,0.15738224637681159,36,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18585412579305,0.18513116964576232,178.4
P,INSECTS_abrupt_balanced,sample_idx,10,trackP_gate_cooldown,20260108-111112-t4v_cooldown_theta0.50_w1_cd200,cooldown,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed10/20260108-111112-t4v_cooldown_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed10.csv,0.20008704373001307,0.1554008152173913,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1881042847930209,0.18717742044690314,178.4
P,sea_abrupt4,sample_idx,1,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed1.csv,0.88184,0.28125,148,0.0,0.0,295.0,316.59999999999997,345.958041958042,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,2,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed2.csv,0.86272,0.71484375,149,0.0,0.0,151.0,172.59999999999997,340.8888888888889,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,3,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed3.csv,0.88022,0.7239583333333334,151,0.0,0.0,224.60000000000005,280.75999999999993,340.16438356164383,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,4,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed4.csv,0.87824,0.578125,153,0.0,0.0,309.40000000000003,318.03999999999996,335.6756756756757,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,5,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed5.csv,0.87124,0.34375,150,0.0,0.0,234.2,238.51999999999998,342.62068965517244,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,INSECTS_abrupt_balanced,sample_idx,1,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,0.21441141408216172,0.15234375,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19398315927838575,0.19302577030429152,178.4
