track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_candidate_step,first_confirmed_step,delay_candidate,delay_confirmed,miss_tol500
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013442-b2a_two_stage_div_mi_10_thr_0.02,"two_stage_div(mi=10,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013442-b2a_two_stage_div_mi_10_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.8243093238048148,0.640625,0.0,311.0,1375.0857142857142,4.421497473587506,0.0,311.0,1458.4242424242425,4.689467017441294,0.2,25,0.02,10,2,30000,40000,30207,30207,207,207,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013442-b2a_two_stage_div_mi_10_thr_0.02,"two_stage_div(mi=10,thr=0.02)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.02,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013442-b2a_two_stage_div_mi_10_thr_0.02/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.8243093238048148,0.640625,0.0,311.0,1375.0857142857142,4.421497473587506,0.0,311.0,1458.4242424242425,4.689467017441294,0.2,25,0.02,10,3,40000,50000,40319,40319,319,319,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86804,0.8217043573799865,0.34375,0.0,759.0,1861.5384615384614,2.4526198439241917,0.75,319.0,1668.9655172413793,20.927467300832344,0.2,25,0.05,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86804,0.8217043573799865,0.34375,0.0,759.0,1861.5384615384614,2.4526198439241917,0.75,319.0,1668.9655172413793,20.927467300832344,0.2,25,0.05,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86804,0.8217043573799865,0.34375,0.0,759.0,1861.5384615384614,2.4526198439241917,0.75,319.0,1668.9655172413793,20.927467300832344,0.2,25,0.05,10,2,30000,40000,30719,30719,719,719,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86804,0.8217043573799865,0.34375,0.0,759.0,1861.5384615384614,2.4526198439241917,0.75,319.0,1668.9655172413793,20.927467300832344,0.2,25,0.05,10,3,40000,50000,40319,40319,319,319,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86422,0.8142346764840543,0.4375,0.0,631.0,1848.6153846153845,2.9296598805315126,0.5,263.0,1716.5714285714287,13.053775122216187,0.2,25,0.05,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86422,0.8142346764840543,0.4375,0.0,631.0,1848.6153846153845,2.9296598805315126,0.5,263.0,1716.5714285714287,13.053775122216187,0.2,25,0.05,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86422,0.8142346764840543,0.4375,0.0,631.0,1848.6153846153845,2.9296598805315126,0.5,263.0,1716.5714285714287,13.053775122216187,0.2,25,0.05,10,2,30000,40000,30463,30463,463,463,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86422,0.8142346764840543,0.4375,0.0,631.0,1848.6153846153845,2.9296598805315126,0.5,263.0,1716.5714285714287,13.053775122216187,0.2,25,0.05,10,3,40000,50000,40063,40063,63,63,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86454,0.8184633686600689,0.359375,0.0,727.0,1789.6296296296296,2.4616638646899993,0.75,127.0,1666.2068965517242,52.47895737170785,0.2,25,0.05,10,0,10000,20000,11327,11327,1327,1327,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86454,0.8184633686600689,0.359375,0.0,727.0,1789.6296296296296,2.4616638646899993,0.75,127.0,1666.2068965517242,52.47895737170785,0.2,25,0.05,10,1,20000,30000,20927,20927,927,927,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86454,0.8184633686600689,0.359375,0.0,727.0,1789.6296296296296,2.4616638646899993,0.75,127.0,1666.2068965517242,52.47895737170785,0.2,25,0.05,10,2,30000,40000,30527,30527,527,527,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86454,0.8184633686600689,0.359375,0.0,727.0,1789.6296296296296,2.4616638646899993,0.75,127.0,1666.2068965517242,52.47895737170785,0.2,25,0.05,10,3,40000,50000,40127,40127,127,127,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.85708,0.8089935029656415,0.28125,0.0,679.0,1853.5384615384614,2.7298062761980284,0.75,127.0,1661.7931034482758,52.339940266087424,0.2,25,0.05,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.85708,0.8089935029656415,0.28125,0.0,679.0,1853.5384615384614,2.7298062761980284,0.75,127.0,1661.7931034482758,52.339940266087424,0.2,25,0.05,10,1,20000,30000,20863,20863,863,863,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.85708,0.8089935029656415,0.28125,0.0,679.0,1853.5384615384614,2.7298062761980284,0.75,127.0,1661.7931034482758,52.339940266087424,0.2,25,0.05,10,2,30000,40000,30527,30527,527,527,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.85708,0.8089935029656415,0.28125,0.0,679.0,1853.5384615384614,2.7298062761980284,0.75,127.0,1661.7931034482758,52.339940266087424,0.2,25,0.05,10,3,40000,50000,40127,40127,127,127,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.827748915354136,0.46875,0.0,775.0,1773.037037037037,2.28778972520908,0.75,399.0,1595.7333333333333,15.997326649958229,0.2,25,0.05,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.827748915354136,0.46875,0.0,775.0,1773.037037037037,2.28778972520908,0.75,399.0,1595.7333333333333,15.997326649958229,0.2,25,0.05,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.827748915354136,0.46875,0.0,775.0,1773.037037037037,2.28778972520908,0.75,399.0,1595.7333333333333,15.997326649958229,0.2,25,0.05,10,2,30000,40000,30399,30399,399,399,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-013525-idi_two_stage_div_mi_10_thr_0.05,"two_stage_div(mi=10,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.05,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-013525-idi_two_stage_div_mi_10_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87482,0.827748915354136,0.46875,0.0,775.0,1773.037037037037,2.28778972520908,0.75,399.0,1595.7333333333333,15.997326649958229,0.2,25,0.05,10,3,40000,50000,40703,40703,703,703,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8683,0.8266840058585593,0.6614583333333334,0.0,695.0,1891.84,2.722071942446043,0.75,255.0,1689.142857142857,26.496358543417365,0.2,25,0.08,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8683,0.8266840058585593,0.6614583333333334,0.0,695.0,1891.84,2.722071942446043,0.75,255.0,1689.142857142857,26.496358543417365,0.2,25,0.08,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8683,0.8266840058585593,0.6614583333333334,0.0,695.0,1891.84,2.722071942446043,0.75,255.0,1689.142857142857,26.496358543417365,0.2,25,0.08,10,2,30000,40000,30527,30527,527,527,1
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8683,0.8266840058585593,0.6614583333333334,0.0,695.0,1891.84,2.722071942446043,0.75,255.0,1689.142857142857,26.496358543417365,0.2,25,0.08,10,3,40000,50000,40255,40255,255,255,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed2.csv,0.88026,0.8334615636321921,0.359375,0.0,839.0,1962.6666666666667,2.3392928088994838,1.0,,1682.2857142857142,,0.2,25,0.08,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed2.csv,0.88026,0.8334615636321921,0.359375,0.0,839.0,1962.6666666666667,2.3392928088994838,1.0,,1682.2857142857142,,0.2,25,0.08,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed2.csv,0.88026,0.8334615636321921,0.359375,0.0,839.0,1962.6666666666667,2.3392928088994838,1.0,,1682.2857142857142,,0.2,25,0.08,10,2,30000,40000,30783,30783,783,783,1
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed2.csv,0.88026,0.8334615636321921,0.359375,0.0,839.0,1962.6666666666667,2.3392928088994838,1.0,,1682.2857142857142,,0.2,25,0.08,10,3,40000,50000,40575,40575,575,575,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86994,0.8146977005868594,0.3125,0.0,903.0,1962.6666666666667,2.173495754891104,0.75,143.0,1744.5925925925926,48.7997927997928,0.2,25,0.08,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86994,0.8146977005868594,0.3125,0.0,903.0,1962.6666666666667,2.173495754891104,0.75,143.0,1744.5925925925926,48.7997927997928,0.2,25,0.08,10,1,20000,30000,20799,20799,799,799,1
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86994,0.8146977005868594,0.3125,0.0,903.0,1962.6666666666667,2.173495754891104,0.75,143.0,1744.5925925925926,48.7997927997928,0.2,25,0.08,10,2,30000,40000,30143,30143,143,143,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed3.csv,0.86994,0.8146977005868594,0.3125,0.0,903.0,1962.6666666666667,2.173495754891104,0.75,143.0,1744.5925925925926,48.7997927997928,0.2,25,0.08,10,3,40000,50000,41471,41471,1471,1471,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8527,0.7982097293789896,0.3072916666666667,0.0,647.0,1858.4615384615386,2.8724289620734753,0.5,295.0,1725.7142857142858,11.699757869249396,0.2,25,0.08,10,0,10000,20000,11199,11199,1199,1199,1
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-013607-zqa_two_stage_div_mi_10_thr_0.08,"two_stage_div(mi=10,thr=0.08)",ts_drift_adapt,"error_divergence_ph_meta@divergence.threshold=0.08,divergence.min_instances=10",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-013607-zqa_two_stage_div_mi_10_thr_0.08/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8527,0.7982097293789896,0.3072916666666667,0.0,647.0,1858.4615384615386,2.8724289620734753,0.5,295.0,1725.7142857142858,11.699757869249396,0.2,25,0.08,10,1,20000,30000,20799,20799,799,799,1
